date,payems,gdpc1,cpiaucsl,dgorder,hsn1f,rsafs,unrate,houst,indpro,dspic96,boptexp,boptimp,whlslrimsa,ttlcons,ir,cpilfesl,pcepilfe,pcepi,permit,tcu,businv,ulcnfb,iq,a261rx1q020sbea
2001-05-01,132411.0,,177.3,177749.0,885.0,281496.0,4.3,1605.0,90.2607,10214.7,88476.0,115572.0,311619.0,848146.0,98.0,185.3,76.148,75.385,1665.0,76.9249,1182109.0,,99.6,
2001-04-01,132455.0,,176.4,171850.0,909.0,280808.0,4.4,1649.0,90.7384,10233.1,87903.0,118424.0,310478.0,842392.0,97.8,185.1,76.13,75.187,1666.0,77.561,1184434.0,,99.9,
2001-03-01,132751.0,14183.12,176.1,182209.0,939.0,276450.0,4.3,1590.0,91.0585,10254.4,89251.0,122063.0,309051.0,828057.0,98.3,184.7,76.009,75.055,1659.0,78.0741,1186068.0,87.939,100.0,14466.491
2001-02-01,132786.0,,176.0,180276.0,963.0,278773.0,4.2,1625.0,91.2851,10223.4,91101.0,120401.0,309036.0,813647.0,99.9,184.4,75.93,75.048,1656.0,78.5159,1191600.0,,100.2,
2001-01-01,132699.0,,175.6,177056.0,936.0,278834.0,4.2,1600.0,91.8908,10211.7,90796.0,125997.0,308745.0,814479.0,100.5,183.9,75.796,74.932,1699.0,79.2915,1197945.0,,100.3,
2000-12-01,132718.0,14229.765,174.6,188659.0,983.0,275791.0,3.9,1532.0,92.3457,10164.3,91055.0,124475.0,309191.0,811516.0,100.5,183.3,75.515,74.571,1543.0,79.9449,1195894.0,85.544,100.1,14318.857
2000-11-01,132553.0,,174.2,189392.0,880.0,276029.0,3.9,1551.0,92.6604,10143.5,91919.0,124642.0,309328.0,820054.0,101.2,183.1,75.441,74.457,1614.0,80.4815,1197038.0,,100.3,
2000-10-01,132352.0,,173.9,186158.0,933.0,276927.0,3.9,1549.0,92.64,10139.2,92177.0,125555.0,307282.0,816100.0,101.2,182.6,75.308,74.353,1577.0,80.7298,1189920.0,,100.3,
2000-09-01,132357.0,14145.312,173.6,199947.0,912.0,277548.0,3.9,1507.0,92.9827,10110.3,92896.0,126230.0,305223.0,814330.0,101.6,182.3,75.203,74.252,1570.0,81.2955,1183463.0,85.94,100.4,14315.561
2000-08-01,132231.0,,172.7,188730.0,848.0,272918.0,4.1,1541.0,92.591,10098.3,93112.0,123043.0,305053.0,805341.0,100.4,181.9,75.021,73.934,1552.0,81.2193,1183268.0,,99.8,
2000-07-01,132228.0,,172.7,189265.0,887.0,272630.0,4.0,1463.0,92.8373,10035.9,91195.0,122447.0,304073.0,783795.0,100.2,181.5,74.925,73.939,1542.0,81.7036,1175374.0,,100.0,
2000-06-01,132060.0,14130.908,172.2,219745.0,793.0,273422.0,4.0,1559.0,93.0018,9982.3,91635.0,122040.0,303182.0,795411.0,100.2,181.1,74.754,73.754,1572.0,82.1191,1174263.0,84.232,100.1,14185.563
2000-05-01,132106.0,,171.2,188606.0,857.0,271394.0,4.0,1575.0,92.9347,9954.5,88958.0,118123.0,301245.0,805005.0,98.8,180.7,74.697,73.505,1543.0,82.335,1163974.0,,100.2,
2000-04-01,131883.0,,170.9,195044.0,841.0,271046.0,3.8,1626.0,92.6659,9913.7,89359.0,117957.0,299545.0,804766.0,98.5,180.3,74.617,73.444,1597.0,82.3741,1157552.0,,100.0,
2000-03-01,131604.0,13878.147,171.0,192130.0,900.0,275192.0,4.0,1604.0,92.083,9864.0,88115.0,118672.0,296789.0,809459.0,99.9,180.0,74.568,73.505,1651.0,82.134,1150666.0,85.71,100.0,14091.664
2000-02-01,131120.0,,170.0,183911.0,856.0,272020.0,4.1,1737.0,91.7245,9837.9,86540.0,116334.0,294593.0,793737.0,99.7,179.4,74.415,73.191,1692.0,82.0943,1146435.0,,99.6,
2000-01-01,131009.0,,169.3,201360.0,873.0,268044.0,4.0,1636.0,91.4092,9799.9,86001.0,113133.0,292768.0,784940.0,97.8,179.3,74.306,72.961,1727.0,82.0932,1140023.0,,99.2,
1999-12-01,130781.0,13827.98,168.8,196344.0,873.0,269863.0,4.0,1708.0,91.4784,9735.9,86192.0,112131.0,290182.0,789431.0,97.4,178.7,74.128,72.763,1683.0,82.4391,1137260.0,82.461,99.0,13816.819
1999-11-01,130467.0,,168.4,186597.0,863.0,264965.0,4.1,1648.0,90.7528,9660.9,84633.0,109759.0,288823.0,781199.0,96.7,178.4,74.034,72.594,1672.0,82.0702,1128337.0,,99.0,
1999-10-01,130179.0,,168.1,194547.0,872.0,261818.0,4.1,1608.0,90.2709,9598.7,83942.0,107315.0,285104.0,759906.0,96.0,178.1,73.963,72.529,1649.0,81.9218,1115766.0,,98.8,
1999-09-01,129781.0,13604.771,167.8,188910.0,826.0,261317.0,4.2,1635.0,89.1304,9546.7,83727.0,106426.0,282127.0,751402.0,95.8,177.8,73.837,72.407,1551.0,81.1741,1112246.0,82.028,98.5,13617.755
1999-08-01,129569.0,,167.1,189414.0,893.0,260230.0,4.2,1648.0,89.5007,9559.1,82645.0,105271.0,280588.0,741524.0,94.8,177.3,73.642,72.148,1671.0,81.8026,1105895.0,,98.4,
1999-07-01,129423.0,,166.7,189083.0,900.0,257456.0,4.3,1669.0,89.1098,9519.0,81122.0,104221.0,279948.0,745815.0,93.8,177.1,73.606,72.017,1682.0,81.7388,1104062.0,,98.1,
1999-06-01,129088.0,13426.748,166.0,182590.0,923.0,255449.0,4.3,1559.0,88.5903,9501.3,79808.0,102700.0,276961.0,739167.0,92.9,176.6,73.474,71.826,1702.0,81.5543,1098782.0,82.061,98.2,13485.449
1999-05-01,128810.0,,166.0,185963.0,888.0,254735.0,4.2,1611.0,88.6483,9469.3,79539.0,99585.0,276792.0,727358.0,93.1,176.5,73.435,71.804,1640.0,81.9082,1095905.0,,98.2,
1999-04-01,128595.0,,165.9,182993.0,918.0,252477.0,4.3,1553.0,88.1082,9453.0,79530.0,97476.0,276188.0,728788.0,92.4,176.3,73.365,71.757,1600.0,81.7151,1092918.0,,98.1,
1999-03-01,128233.0,13315.597,164.8,184689.0,863.0,250667.0,4.2,1710.0,87.9125,9484.1,78701.0,96421.0,275847.0,737226.0,91.5,175.7,73.177,71.412,1665.0,81.8486,1090051.0,82.02,97.9,13420.801
1999-02-01,128118.0,,164.7,185546.0,848.0,249520.0,4.4,1670.0,87.726,9476.2,78212.0,96680.0,274923.0,726308.0,91.2,175.6,73.155,71.358,1720.0,82.0031,1082721.0,,98.3,
1999-01-01,127704.0,,164.7,186527.0,875.0,246868.0,4.3,1748.0,87.2205,9444.1,78473.0,94349.0,272635.0,708818.0,91.3,175.6,73.18,71.398,1732.0,81.8698,1077080.0,,98.5,
1998-12-01,127598.0,13191.67,164.4,178424.0,949.0,246530.0,4.4,1792.0,86.8615,9391.7,78382.0,93127.0,272297.0,706989.0,91.0,175.4,73.076,71.298,1742.0,81.8823,1077183.0,81.705,98.5,13235.908
1998-11-01,127225.0,,164.1,182400.0,995.0,244291.0,4.4,1660.0,86.5115,9374.6,79117.0,94290.0,271044.0,707845.0,91.8,174.8,72.95,71.226,1672.0,81.9145,1077587.0,,98.6,
1998-10-01,126950.0,,163.9,178527.0,893.0,242549.0,4.5,1715.0,86.591,9337.5,79351.0,94166.0,269467.0,707943.0,92.3,174.4,72.937,71.223,1719.0,82.3679,1073223.0,,98.4,
1998-09-01,126745.0,12982.752,163.5,181422.0,864.0,238550.0,4.6,1582.0,86.0023,9325.5,77179.0,91999.0,268711.0,707561.0,92.2,174.2,72.795,71.067,1577.0,82.1974,1070815.0,81.871,98.5,13110.454
1998-08-01,126547.0,,163.4,179033.0,846.0,236379.0,4.5,1614.0,86.0816,9299.3,75512.0,91540.0,267204.0,698156.0,92.0,174.0,72.807,71.108,1654.0,82.6826,1066363.0,,99.0,
1998-07-01,126209.0,,163.2,170459.0,876.0,237411.0,4.5,1698.0,84.3445,9270.0,76149.0,90098.0,264793.0,696540.0,92.3,173.5,72.665,71.01,1610.0,81.4369,1064039.0,,99.5,
1998-06-01,126077.0,12821.339,162.8,172189.0,923.0,238971.0,4.5,1641.0,84.6809,9254.2,76961.0,90208.0,264400.0,703177.0,93.1,173.2,72.461,70.835,1551.0,82.2129,1061985.0,81.67,99.9,12931.11
1998-05-01,125846.0,,162.6,180634.0,887.0,237075.0,4.4,1536.0,85.1867,9202.0,77147.0,91349.0,265233.0,674325.0,93.7,172.9,72.552,70.895,1554.0,83.1957,1061497.0,,100.4,
1998-04-01,125445.0,,162.2,180915.0,866.0,235986.0,4.3,1540.0,84.6339,9164.1,77626.0,91566.0,263284.0,674351.0,93.9,172.5,72.482,70.798,1547.0,83.1697,1062401.0,,100.3,
1998-03-01,125164.0,12703.742,162.0,176886.0,836.0,233083.0,4.7,1567.0,84.342,9134.4,78812.0,91692.0,263439.0,666906.0,94.1,172.2,72.349,70.71,1605.0,83.4139,1060201.0,81.064,100.7,12743.709
1998-02-01,125018.0,,162.0,181270.0,866.0,231684.0,4.6,1584.0,84.3066,9081.2,77931.0,89495.0,261734.0,648121.0,95.0,171.9,72.272,70.699,1647.0,83.9236,1054991.0,,101.0,
1998-01-01,124813.0,,162.0,174288.0,872.0,231587.0,4.6,1525.0,84.1564,9022.9,79008.0,89784.0,259088.0,645686.0,95.9,171.6,72.21,70.736,1555.0,84.3255,1048304.0,,101.3,
1997-12-01,124551.0,12577.495,161.8,173770.0,793.0,231181.0,4.7,1566.0,83.784,8944.3,79038.0,90327.0,258454.0,642021.0,97.2,171.2,72.1,70.701,1456.0,84.5069,1045495.0,80.446,102.0,12619.947
1997-11-01,124230.0,,161.7,191187.0,864.0,230440.0,4.6,1510.0,83.427,8892.2,78300.0,88086.0,256109.0,643710.0,98.1,170.8,72.058,70.716,1469.0,84.6992,1040118.0,,102.5,
1997-10-01,123923.0,,161.5,177801.0,800.0,229836.0,4.7,1520.0,82.7656,8834.8,79383.0,88472.0,254054.0,653196.0,98.6,170.6,72.036,70.712,1499.0,84.5733,1038283.0,,102.5,
1997-09-01,123577.0,12471.01,161.2,177835.0,840.0,230312.0,4.9,1546.0,82.0327,8791.5,79287.0,88556.0,253166.0,646526.0,98.4,170.2,71.927,70.62,1494.0,84.3562,1034401.0,79.397,102.9,12451.017
1997-08-01,123092.0,,160.8,177302.0,815.0,229309.0,4.8,1390.0,81.2825,8768.6,78622.0,87365.0,250888.0,639593.0,98.4,169.8,71.778,70.45,1449.0,84.0989,1028019.0,,103.2,
1997-07-01,123112.0,,160.4,178860.0,805.0,228703.0,4.9,1437.0,80.4666,8723.1,80099.0,87132.0,249996.0,637410.0,98.5,169.7,71.807,70.394,1440.0,83.75,1026787.0,,103.2,
1997-06-01,122816.0,12317.221,160.2,174828.0,793.0,226057.0,5.0,1494.0,79.7971,8689.7,78889.0,86043.0,251010.0,626396.0,98.8,169.4,71.758,70.352,1402.0,83.5281,1024680.0,79.249,103.2,12253.605
1997-05-01,122551.0,,159.9,168586.0,760.0,222929.0,4.9,1442.0,79.4296,8661.9,77883.0,86277.0,246725.0,624743.0,98.8,169.2,71.652,70.262,1414.0,83.6033,1018535.0,,103.4,
1997-04-01,122284.0,,159.9,174054.0,744.0,224615.0,5.1,1492.0,78.9848,8624.5,77769.0,85855.0,245342.0,616175.0,98.8,168.9,71.6,70.294,1421.0,83.5773,1014611.0,,103.6,
1997-03-01,121989.0,12115.472,159.8,167568.0,831.0,226161.0,5.2,1457.0,78.9197,8619.0,77050.0,85433.0,244978.0,620467.0,100.0,168.4,71.46,70.225,1436.0,83.9386,1010352.0,79.694,103.6,12097.066
1997-02-01,121675.0,,159.7,170221.0,801.0,225422.0,5.2,1486.0,78.4255,8579.2,75225.0,85001.0,243583.0,615415.0,101.2,168.1,71.29,70.151,1445.0,83.8357,1010716.0,,103.5,
1997-01-01,121363.0,,159.4,161827.0,830.0,223481.0,5.3,1355.0,77.5135,8556.4,72910.0,84179.0,243449.0,608608.0,102.2,167.8,71.144,70.005,1382.0,83.2734,1007785.0,,103.3,
1996-12-01,121145.0,12037.775,159.1,162332.0,805.0,221991.0,5.4,1370.0,77.3772,8533.1,72842.0,83317.0,241058.0,606078.0,102.5,167.4,71.068,69.914,1411.0,83.5292,1004646.0,78.631,103.2,11965.404
1996-11-01,120949.0,,158.7,170783.0,771.0,220963.0,5.4,1489.0,76.8973,8505.1,74263.0,81531.0,240909.0,620812.0,102.2,167.2,71.041,69.833,1412.0,83.4158,1004457.0,,103.2,
1996-10-01,120663.0,,158.2,165266.0,720.0,221060.0,5.2,1392.0,76.2157,8482.7,73769.0,80404.0,240734.0,621761.0,102.4,166.8,70.948,69.709,1358.0,83.0746,1004389.0,,103.6,
1996-09-01,120402.0,11914.063,157.7,165442.0,770.0,219256.0,5.2,1475.0,76.2302,8483.9,70553.0,80748.0,240016.0,615466.0,101.8,166.5,70.78,69.499,1392.0,83.4837,1000678.0,78.251,103.9,11819.348
1996-08-01,120201.0,,157.2,157310.0,826.0,216358.0,5.1,1557.0,75.7557,8464.7,70563.0,80919.0,241755.0,603959.0,100.7,166.0,70.566,69.303,1413.0,83.3523,999951.0,,104.7,
1996-07-01,120016.0,,157.0,163588.0,770.0,216332.0,5.5,1472.0,75.3738,8444.0,69404.0,79536.0,241933.0,599899.0,100.6,165.7,70.505,69.237,1450.0,83.3175,997782.0,,104.9,
1996-06-01,119770.0,11808.14,156.7,164599.0,721.0,216068.0,5.3,1467.0,75.3726,8467.1,71056.0,78516.0,241659.0,602150.0,100.7,165.4,70.373,69.091,1429.0,83.7026,993127.0,77.941,105.4,11711.702
1996-05-01,119489.0,,156.4,164502.0,746.0,216299.0,5.6,1504.0,74.8142,8416.8,71029.0,80288.0,242517.0,600186.0,101.8,165.0,70.319,69.092,1457.0,83.4707,993761.0,,105.6,
1996-04-01,119156.0,,156.1,156830.0,736.0,214676.0,5.6,1516.0,74.2491,8311.8,70126.0,78870.0,242644.0,590464.0,102.5,164.6,70.197,68.973,1463.0,83.2259,992111.0,,105.2,
1996-03-01,118990.0,11614.418,155.5,164976.0,721.0,213891.0,5.5,1424.0,73.5141,8362.4,69797.0,77553.0,239391.0,574538.0,101.6,164.4,70.102,68.767,1437.0,82.7819,989146.0,77.969,104.6,11543.259
1996-02-01,118734.0,,155.0,150773.0,769.0,212008.0,5.5,1491.0,73.6207,8335.8,69899.0,77217.0,239571.0,568052.0,101.0,164.0,69.94,68.56,1420.0,83.2784,991277.0,,104.7,
1996-01-01,118318.0,,154.7,155806.0,714.0,208699.0,5.6,1467.0,72.5712,8272.1,68299.0,76764.0,239788.0,575138.0,101.2,163.7,69.849,68.452,1387.0,82.4552,990730.0,,104.9,
1995-12-01,118325.0,11528.067,153.9,163279.0,709.0,210399.0,5.6,1431.0,72.9638,8261.3,69071.0,75342.0,238392.0,557953.0,101.0,163.1,69.77,68.3,1442.0,83.2653,985385.0,77.609,104.4,11415.939
1995-11-01,118168.0,,153.7,156146.0,664.0,208664.0,5.6,1452.0,72.717,8250.5,68009.0,74523.0,238149.0,557445.0,100.6,163.0,69.672,68.169,1430.0,83.3377,986767.0,,104.5,
1995-10-01,118029.0,,153.5,155473.0,696.0,206176.0,5.5,1369.0,72.5336,8228.4,68105.0,74219.0,238005.0,555132.0,100.4,162.7,69.627,68.171,1400.0,83.4711,984223.0,,104.5,
1995-09-01,117880.0,11450.31,153.1,160175.0,678.0,207006.0,5.6,1369.0,72.6543,8219.4,68943.0,74867.0,237075.0,554011.0,100.8,162.2,69.458,67.995,1421.0,83.9436,980029.0,77.405,104.4,11342.048
1995-08-01,117639.0,,152.9,154372.0,701.0,206521.0,5.7,1416.0,72.3723,8193.0,67469.0,74173.0,236003.0,550996.0,100.8,161.8,69.367,67.948,1386.0,83.9385,976097.0,,104.3,
1995-07-01,117377.0,,152.6,148915.0,765.0,204920.0,5.7,1461.0,71.4334,8187.8,66560.0,74247.0,235664.0,547342.0,101.1,161.4,69.201,67.802,1354.0,83.1565,972934.0,,104.8,
1995-06-01,117286.0,11353.721,152.4,150051.0,725.0,205500.0,5.6,1281.0,71.7327,8169.8,64855.0,75478.0,233297.0,546131.0,101.4,161.1,69.092,67.717,1305.0,83.8038,969558.0,76.982,104.5,11203.9
1995-05-01,117050.0,,152.1,152838.0,674.0,202986.0,5.6,1314.0,71.4997,8145.6,65755.0,74845.0,231862.0,542566.0,101.8,160.7,69.032,67.651,1271.0,83.8228,965634.0,,104.3,
1995-04-01,117065.0,,151.8,151401.0,621.0,201032.0,5.8,1267.0,71.1538,8064.0,65074.0,74682.0,231002.0,543096.0,100.9,160.4,68.915,67.547,1259.0,83.7001,959239.0,,104.0,
1995-03-01,116907.0,11319.951,151.2,152888.0,616.0,200247.0,5.4,1249.0,71.2796,8124.2,64349.0,74057.0,228569.0,542715.0,99.9,159.9,68.755,67.37,1226.0,84.1264,951538.0,76.709,103.0,11138.844
1995-02-01,116693.0,,150.9,153856.0,559.0,198399.0,5.4,1316.0,71.1758,8102.0,63077.0,71894.0,226012.0,537826.0,99.4,159.4,68.587,67.246,1254.0,84.2817,942713.0,,102.5,
1995-01-01,116504.0,,150.5,150459.0,626.0,201573.0,5.6,1407.0,71.2635,8086.0,63118.0,72442.0,224148.0,543930.0,98.7,159.0,68.475,67.127,1282.0,84.6624,935639.0,,101.9,
1994-12-01,116176.0,11279.932,150.1,152489.0,629.0,200702.0,5.5,1455.0,71.1273,8060.2,62825.0,71281.0,221978.0,541794.0,98.4,158.3,68.305,66.991,1396.0,84.7763,926395.0,76.315,101.1,11092.882
1994-11-01,115873.0,,149.8,150038.0,646.0,199731.0,5.6,1511.0,70.4288,8023.9,61532.0,71147.0,219673.0,539150.0,98.5,158.2,68.282,66.948,1340.0,84.2193,919492.0,,100.4,
1994-10-01,115458.0,,149.4,149547.0,715.0,199571.0,5.8,1450.0,69.9576,8024.4,59861.0,69019.0,218049.0,533273.0,97.9,157.8,68.157,66.821,1397.0,83.9295,913439.0,,99.7,
1994-09-01,115253.0,11152.176,149.3,145487.0,677.0,197765.0,5.9,1474.0,69.3935,7949.0,60715.0,69026.0,215081.0,538215.0,97.2,157.5,67.997,66.708,1412.0,83.5225,907994.0,76.519,99.1,10961.671
1994-08-01,114899.0,,149.0,145884.0,656.0,196163.0,6.0,1450.0,69.1882,7914.4,60407.0,68710.0,213360.0,537960.0,97.6,157.1,67.894,66.634,1377.0,83.5424,902148.0,,98.9,
1994-07-01,114607.0,,148.4,145013.0,628.0,193743.0,6.1,1439.0,68.7317,7905.0,58492.0,67230.0,211902.0,537232.0,97.2,156.7,67.818,66.481,1335.0,83.2543,894473.0,,98.7,
1994-06-01,114237.0,11087.361,147.9,145063.0,621.0,193130.0,6.1,1409.0,68.645,7898.1,58451.0,66831.0,209820.0,536198.0,96.3,156.4,67.676,66.272,1357.0,83.409,888689.0,76.111,98.5,10859.839
1994-05-01,113923.0,,147.5,142630.0,691.0,190929.0,6.1,1526.0,68.187,7910.6,57342.0,65070.0,210080.0,532328.0,95.5,155.9,67.526,66.111,1396.0,83.1048,882927.0,,98.5,
1994-04-01,113587.0,,147.2,140336.0,692.0,191639.0,6.4,1465.0,67.8707,7820.4,56436.0,64323.0,206510.0,528063.0,94.7,155.5,67.376,66.015,1392.0,82.9607,871989.0,,98.2,
1994-03-01,113240.0,10939.116,147.1,136548.0,747.0,191579.0,6.5,1564.0,67.4704,7820.5,58307.0,64772.0,205748.0,521040.0,94.0,155.3,67.275,65.937,1342.0,82.7001,868751.0,75.549,98.2,10694.028
1994-02-01,112779.0,,146.7,137141.0,686.0,188074.0,6.6,1337.0,66.8019,7795.0,53729.0,62974.0,206498.0,513196.0,93.9,154.8,67.047,65.756,1269.0,82.0964,867670.0,,98.0,
1994-01-01,112598.0,,146.3,138498.0,619.0,185142.0,6.6,1272.0,66.7591,7780.4,55159.0,61365.0,204844.0,513314.0,93.5,154.5,66.902,65.604,1390.0,82.2458,863021.0,,98.0,
1993-12-01,112324.0,10833.987,146.3,133565.0,812.0,186399.0,6.5,1533.0,66.5531,7929.4,55552.0,61271.0,204842.0,533150.0,93.5,154.3,66.849,65.582,1461.0,82.1813,863125.0,76.198,97.3,10635.328
1993-11-01,111990.0,,146.0,130391.0,769.0,184747.0,6.6,1376.0,66.1696,7668.1,54345.0,61361.0,203158.0,515934.0,94.4,153.9,66.819,65.567,1357.0,81.8847,859037.0,,97.0,
1993-10-01,111734.0,,145.6,133168.0,704.0,182884.0,6.8,1392.0,65.863,7646.9,55476.0,62069.0,202074.0,492823.0,94.9,153.4,66.647,65.443,1287.0,81.6695,855322.0,,96.9,
1993-09-01,111454.0,10688.606,145.0,127233.0,726.0,181773.0,6.7,1343.0,65.3749,7684.4,53648.0,60679.0,202858.0,497297.0,94.5,152.9,66.538,65.238,1251.0,81.2154,855018.0,75.944,96.9,10432.4
1993-08-01,111209.0,,144.8,129378.0,645.0,180707.0,6.8,1300.0,65.0421,7705.4,53224.0,58805.0,201788.0,491494.0,94.4,152.8,66.438,65.17,1230.0,80.9411,850877.0,,97.0,
1993-07-01,111060.0,,144.5,128111.0,655.0,180743.0,6.9,1254.0,65.1142,7694.3,52818.0,59200.0,199737.0,483571.0,94.5,152.3,66.314,65.059,1174.0,81.1612,849450.0,,97.0,
1993-06-01,110751.0,10637.847,144.3,130212.0,653.0,178157.0,7.0,1280.0,64.9476,7675.1,52346.0,59275.0,199698.0,480247.0,95.0,152.1,66.177,64.955,1130.0,81.0769,849135.0,76.253,96.9,10411.816
1993-05-01,110570.0,,144.2,126529.0,626.0,178426.0,7.1,1260.0,64.8006,7689.4,54229.0,58598.0,199395.0,468998.0,95.5,151.8,66.114,64.933,1112.0,81.0138,847279.0,,97.1,
1993-04-01,110295.0,,143.8,127395.0,701.0,176749.0,7.1,1258.0,65.0423,7700.6,53139.0,59584.0,199622.0,469425.0,95.2,151.4,65.891,64.733,1104.0,81.4361,846782.0,,96.8,
1993-03-01,109992.0,10576.275,143.3,126762.0,602.0,172306.0,7.0,1083.0,64.8627,7660.8,53035.0,59813.0,198831.0,458399.0,94.7,150.8,65.7,64.561,1056.0,81.3332,844806.0,75.247,96.6,10287.953
1993-02-01,110044.0,,143.1,128854.0,604.0,173744.0,7.1,1210.0,64.9262,7684.5,52480.0,56076.0,197207.0,462967.0,94.2,150.6,65.557,64.429,1148.0,81.5417,838089.0,,96.7,
1993-01-01,109795.0,,142.8,121637.0,596.0,175108.0,7.3,1210.0,64.6135,7648.1,52568.0,56439.0,197552.0,458080.0,94.3,150.1,65.432,64.332,1177.0,81.2846,835983.0,,96.4,
1992-12-01,109500.0,10558.648,142.3,126080.0,650.0,173105.0,7.4,1227.0,64.3599,7818.6,51843.0,57446.0,196914.0,,94.4,149.6,65.242,64.176,1176.0,81.1101,835800.0,75.151,96.3,10323.834
1992-11-01,109280.0,,142.1,122374.0,614.0,171003.0,7.4,1214.0,64.2628,7549.3,52246.0,56214.0,195300.0,,96.0,149.2,65.121,64.064,1118.0,81.1373,829839.0,,96.2,
1992-10-01,109135.0,,141.7,127392.0,621.0,170625.0,7.3,1244.0,64.0178,7537.9,53035.0,56556.0,193625.0,,96.6,148.8,64.979,63.938,1132.0,80.9878,827914.0,,96.3,
1992-09-01,108954.0,10449.673,141.1,120711.0,650.0,169400.0,7.6,1186.0,63.5834,7586.9,51984.0,55515.0,193344.0,,95.9,148.1,64.73,63.713,1114.0,80.6052,827513.0,75.193,96.6,10227.459
1992-08-01,108923.0,,140.8,120411.0,636.0,167800.0,7.6,1226.0,63.3802,7622.6,50940.0,55395.0,192602.0,,95.7,147.9,64.625,63.609,1075.0,80.5215,826136.0,,96.3,
1992-07-01,108799.0,,140.5,122590.0,627.0,167257.0,7.7,1139.0,63.7348,7595.9,52533.0,55313.0,191989.0,,95.3,147.6,64.566,63.524,1089.0,81.1531,825098.0,,96.6,
1992-06-01,108717.0,10347.429,140.1,122834.0,596.0,166077.0,7.8,1145.0,63.1624,7601.6,51727.0,54551.0,192831.0,,94.8,147.1,64.323,63.315,1057.0,80.6077,820447.0,75.014,96.5,10194.831
1992-05-01,108648.0,,139.7,125822.0,554.0,165612.0,7.6,1214.0,63.1268,7570.2,50044.0,53963.0,189115.0,,94.0,146.8,64.273,63.203,1056.0,80.7461,815016.0,,96.7,
1992-04-01,108515.0,,139.4,124470.0,546.0,164709.0,7.4,1099.0,62.9199,7535.0,50302.0,53411.0,189951.0,,93.6,146.3,64.183,63.119,1054.0,80.6613,815453.0,,96.4,
1992-03-01,108361.0,10236.435,139.1,120025.0,553.0,163721.0,7.4,1297.0,62.4403,7513.8,50294.0,52935.0,190547.0,,93.9,145.9,63.973,62.949,1082.0,80.2192,812725.0,74.954,96.2,10110.308
1992-02-01,108312.0,,138.6,114535.0,639.0,164213.0,7.4,1250.0,61.9192,7507.2,51682.0,52513.0,189335.0,,94.0,145.4,63.814,62.797,1146.0,79.7133,809600.0,,96.3,
1992-01-01,108367.0,,138.3,,676.0,164095.0,7.3,1176.0,61.4823,7474.8,50251.0,52277.0,188403.0,,94.0,145.1,63.641,62.638,1077.0,79.3038,808292.0,,95.7,
1991-12-01,108330.0,10115.329,138.2,,558.0,,7.3,1079.0,61.806,7403.6,,,,,94.3,144.7,63.468,62.553,1061.0,79.8698,,74.496,95.7,9939.939
1991-11-01,108300.0,,137.8,,575.0,,7.0,1103.0,62.0894,7338.4,,,,,94.5,144.2,63.312,62.397,984.0,80.3561,,,96.7,
1991-10-01,108362.0,,137.2,,524.0,,7.0,1079.0,62.1718,7328.0,,,,,94.1,143.7,63.194,62.26,991.0,80.5727,,,96.6,
1991-09-01,108333.0,10080.195,137.0,,487.0,,6.9,1015.0,62.2369,7317.7,,,,,93.3,143.4,63.055,62.144,974.0,80.7568,,73.861,95.6,9905.175
1991-08-01,108302.0,,136.6,,526.0,,6.9,1049.0,61.7289,7298.3,,,,,93.1,142.9,62.804,61.931,944.0,80.1865,,,96.0,
1991-07-01,108290.0,,136.2,,511.0,,6.8,1063.0,61.7201,7282.0,,,,,92.8,142.3,62.632,61.787,973.0,80.2553,,,95.7,
1991-06-01,108338.0,10029.51,136.0,,516.0,,6.9,1036.0,61.5514,7296.7,,,,,93.4,141.8,62.442,61.69,964.0,80.1091,,73.614,96.1,9878.301
1991-05-01,108250.0,,135.6,,517.0,,6.9,996.0,61.0587,7259.5,,,,,94.0,141.3,62.307,61.586,991.0,79.5366,,,96.4,
1991-04-01,108352.0,,135.1,,508.0,,6.7,1001.0,60.4524,7258.0,,,,,94.2,140.9,62.06,61.332,916.0,78.813,,,96.6,
1991-03-01,108569.0,9951.916,134.8,,507.0,,6.8,921.0,60.2973,7229.1,,,,,95.0,140.5,61.936,61.221,911.0,78.6775,,73.405,96.4,9849.502
1991-02-01,108731.0,,134.8,,482.0,,6.6,965.0,60.6387,7216.8,,,,,95.0,140.2,61.807,61.208,853.0,79.1938,,,96.7,
1991-01-01,109051.0,,134.7,,401.0,,6.4,798.0,61.0842,7205.7,,,,,97.0,139.5,61.637,61.177,786.0,79.8532,,,96.8,
1990-12-01,109168.0,9998.704,134.2,,464.0,,6.3,969.0,61.2885,7224.7,,,,,98.4,138.6,61.331,60.945,861.0,80.2062,,73.205,96.3,9869.991
1990-11-01,109220.0,,133.7,,493.0,,6.2,1145.0,61.7175,7181.9,,,,,98.7,138.0,61.246,60.888,941.0,80.8637,,,96.7,
1990-10-01,109374.0,,133.4,,465.0,,5.9,1014.0,62.4973,7178.7,,,,,99.3,137.6,61.172,60.811,925.0,81.9938,,,96.6,
1990-09-01,109520.0,10090.569,132.5,,496.0,,5.9,1110.0,62.8839,7236.8,,,,,96.5,137.1,60.965,60.465,976.0,82.6219,,71.902,95.8,9915.892
1990-08-01,109610.0,,131.6,,528.0,,5.7,1115.0,62.8704,7239.1,,,,,93.3,136.6,60.753,60.096,1069.0,82.737,,,95.4,
