date,payems,gdpc1,cpiaucsl,dgorder,hsn1f,rsafs,unrate,houst,indpro,dspic96,boptexp,boptimp,whlslrimsa,ttlcons,ir,cpilfesl,pcepilfe,pcepi,permit,tcu,businv,ulcnfb,iq,a261rx1q020sbea
1948-12-01,-0.0035404496371038707,0.001132864872891215,-0.004552980132450313,,,,0.05263157894736836,,-0.009328086284798087,,,,,,,,,,,,,0.005333010120598614,,0.005115243793690549
1949-01-01,-0.008083140877598205,,-0.0016632016632016633,,,,0.07499999999999996,,-0.009415918787700428,,,,,,,,,,,,,,,
1949-02-01,-0.0038282439330169504,,-0.004164931278633932,,,,0.09302325581395365,,-0.009505421060448604,,,,,,,,,,,,,,,
1949-03-01,-0.005775670269905886,-0.013766138361970492,0.0,,,,0.06382978723404253,,-0.01919328235117701,,,,,,,,,,,,,-0.0042196636325275705,,-0.019825395955594738
1949-04-01,-9.041591320069209e-05,,0.0004182350480970154,,,,0.06000000000000005,,-0.005875030030357942,,,,,,,,,,,,,,,
1949-05-01,-0.005696717605570112,,-0.0004180602006689238,,,,0.15094339622641506,,-0.013774770420493021,,,,,,,,,,,,,,,
1949-06-01,-0.005570207348126632,-0.0033965747629053356,0.0004182350480970154,,,,0.016393442622950838,,-0.0019974308138973607,,,,,,,,,,,,,-0.008293480234880857,,-0.0028330082509979704
1949-07-01,-0.004755481378175053,,-0.009197324414715768,,,,0.08064516129032251,,-0.0020014285289128297,,,,,,,,,,,,,,,
1949-08-01,0.0021364085364452556,,0.0,,,,0.014925373134328401,,0.010019756215752684,,,,,,,,,,,,,,,
1949-09-01,0.003576013203741013,0.010339403708977013,0.0021097046413502962,,,,-0.02941176470588236,,0.009920356660441776,,,,,,,,,,,,,-0.020998657062629822,,0.005392446303577936
1949-10-01,-0.01914116034719049,,-0.003368421052631465,,,,0.19696969696969702,,-0.03732559584280415,,,,,,,,,,,,,,,
1949-11-01,0.006986167388570719,,0.0012674271229402567,,,,-0.189873417721519,,0.026526769716663123,,,,,,,,,,,,,,,
1949-12-01,0.006475186161602142,-0.008378052594771535,-0.0037974683544304,,,,0.031249999999999778,,0.017890688558538592,,,,,,,,,,,,,0.0024317246539469206,,-0.01349134905524263
1950-01-01,9.1907541013736e-05,,-0.004235493434985083,,,,-0.015151515151515138,,0.017583503476738205,,,,,,,,,,,,,,,
1950-02-01,-0.005261223176951657,,0.004253509145044632,,,,-0.01538461538461533,,0.003834372255425045,,,,,,,,,,,,,,,
1950-03-01,0.015174261496177621,0.03931686329823614,0.0012706480304955914,,,,-0.01562500000000011,,0.032506792995034894,,,,,,,,,,,,,-0.00827268769048961,,0.04006571444721896
1950-04-01,0.009737452791554801,,0.0004230118443315778,,,,-0.07936507936507942,,0.033336548265314514,,,,,,,,,,,,,,,
1950-05-01,0.0075706367446262135,,0.0050739957716703366,,,,-0.051724137931034475,,0.02329410980366009,,,,,,,,,,,,,,,
1950-06-01,0.008162261281810412,0.03050930393537543,0.00462768195204033,,,,-0.018181818181818077,,0.029774120621021583,,,,,,,,,,,,,0.009407927747114853,,0.04122637432031273
1950-07-01,0.008229266020451265,,0.007956448911222935,,,,-0.07407407407407418,,0.032310719414902156,,,,,,,,,,,,,,,
1950-08-01,0.016236194834337914,,0.00540091400083087,,,,-0.09999999999999998,,0.03130554159567556,,,,,,,,,,,,,,,
1950-09-01,0.005325597506061763,0.03865065794426248,0.005785123966942196,,,,-0.022222222222222143,,-0.006394333052046175,,,,,,,,,,,,,-0.0017397787995527825,,0.03814371875159228
1950-10-01,0.005771135707825392,,0.006573541495480617,,,,-0.045454545454545525,,0.006429502745248339,,,,,,,,,,,,,,,
1950-11-01,0.0014987367790004757,,0.004081632653061273,,,,0.0,,-0.0015926500389249476,,,,,,,,,,,,,,,
1950-12-01,0.001817171198905454,0.019149569097859143,0.015447154471544655,,,,0.023809523809523725,,0.017600666646826024,,,,,,,,,,,,,0.02327897423129599,,0.01916720637159086
1951-01-01,0.009112054800367142,,0.01601281024819845,,,,-0.13953488372093015,,0.0031410488880569964,,,,,,,,,,,,,,,
1951-02-01,0.006111487058027443,,0.01773049645390068,,,,-0.08108108108108114,,0.0062740890617438705,,,,,,,,,,,,,,,
1951-03-01,0.006221493578830062,0.013579559974273403,0.0019357336430507743,,,,0.0,,0.004670433145009367,,,,,,,,,,,,,0.02287104622871028,,0.0051612509161982345
1951-04-01,-0.00025066321308464534,,0.0015455950540959051,,,,-0.08823529411764697,,0.0015514964154086375,,,,,,,,,,,,,,,
1951-05-01,0.0019013392950419927,,0.002700617283950546,,,,-0.032258064516129115,,-0.0030981860063344913,,,,,,,,,,,,,,,
1951-06-01,0.0023356690023357274,0.017321346031001994,-0.002308580223162715,,,,0.06666666666666665,,-0.004655945283978058,,,,,,,,,,,,,0.025333016175071554,,0.017644419203073802
1951-07-01,-6.241677762985898e-05,,-0.0007713073659852965,,,,-0.03125,,-0.015600153215790447,,,,,,,,,,,,,,,
1951-08-01,-0.0010195376708765913,,-0.001929756850636899,,,,0.0,,-0.00950960393354483,,,,,,,,,,,,,,,
1951-09-01,-0.001208031325501957,0.020599886770917175,0.006573859242072766,,,,0.06451612903225801,,0.00639861908871775,,,,,,,,,,,,,-0.010787611645980744,,0.017524136740477037
1951-10-01,0.001084372523668442,,0.0049942374183633564,,,,0.06060606060606055,,-0.0015909628578189006,,,,,,,,,,,,,,,
1951-11-01,0.0029371328583926992,,0.006116207951070374,,,,0.0,,0.007961566485596316,,,,,,,,,,,,,,,
1951-12-01,0.003468544249901395,0.0021895406271732476,0.005699088145896702,,,,-0.11428571428571421,,0.00631776909288595,,,,,,,,,,,,,0.016006097560975485,,0.008796998675465684
1952-01-01,-0.0003725628182307261,,-0.000755572346052169,,,,0.032258064516129004,,0.010991064649886084,,,,,,,,,,,,,,,
1952-02-01,0.004679476561205931,,-0.0015122873345935206,,,,-0.03125,,0.006209852580988162,,,,,,,,,,,,,,,
1952-03-01,-0.0003709657474959549,0.010669261057901114,-0.0007572889057174681,,,,-0.06451612903225812,,0.0030886346283016675,,,,,,,,,,,,,0.005424433031334663,,0.006605565619735021
1952-04-01,0.0023915553356423924,,0.0026525198938991412,,,,0.0,,-0.00923164973529833,,,,,,,,,,,,,,,
1952-05-01,0.0004524886877828038,,0.00037792894935750887,,,,0.034482758620689724,,-0.009317667175008149,,,,,,,,,,,,,,,
1952-06-01,-0.007401011471567798,0.0021429980124298975,0.002266717038156507,,,,0.0,,-0.009405302654825753,,,,,,,,,,,,,0.00952763588360206,,0.005941708355066799
1952-07-01,-0.002878919680212033,,0.005653976630229929,,,,0.06666666666666665,,-0.015822375004414857,,,,,,,,,,,,,,,
1952-08-01,0.016222503790789933,,0.0003748125937033109,,,,0.0625,,0.06431297025084048,,,,,,,,,,,,,,,
1952-09-01,0.008094186902133815,0.007212305216182546,-0.0022480329711502822,,,,-0.08823529411764697,,0.03625155239363642,,,,,,,,,,,,,0.01739723690943218,,0.009332956720314423
1952-10-01,0.005616382806163722,,0.0022530980097634767,,,,-0.032258064516129115,,0.010205963058968814,,,,,,,,,,,,,,,
1952-11-01,0.004415589652599916,,0.0,,,,-0.06666666666666676,,0.020200339266925882,,,,,,,,,,,,,,,
1952-12-01,0.007025855146940652,0.03283945586680592,0.0007493443237167607,,,,-0.03571428571428559,,0.005656495498482128,,,,,,,,,,,,,0.0039117071807768244,,0.030717600210743434
1953-01-01,-0.00043854403380771956,,-0.0026207412953950238,,,,0.07407407407407396,,0.0028149558920480544,,,,,,,,,,,,,,,
1953-02-01,0.003888800255264835,,-0.0018768768768768762,,,,-0.10344827586206895,,0.005608890744025707,,,,,,,,,,,,,,,
1953-03-01,0.0026619519656727597,0.018590399730515017,0.00150432493418573,,,,0.0,,0.008369004072950048,,,,,,,,,,,,,0.0028388533259113835,,0.017748544760216367
1953-04-01,-0.0007528777762367822,,0.0022530980097634767,,,,0.03846153846153855,,0.004147199868277607,,,,,,,,,,,,,,,
1953-05-01,0.0010905125408942062,,0.00037467216185826935,,,,-0.07407407407407418,,0.005508470233764218,,,,,,,,,,,,,,,
1953-06-01,0.0005743711626065018,0.007730915133917993,0.0026217228464420206,,,,0.0,,-0.004107445892299277,,,,,,,,,,,,,0.009380550621669759,,0.006956620336732167
1953-07-01,0.0003365070567509232,,0.0007471049682479247,,,,0.040000000000000036,,0.012378276866080062,,,,,,,,,,,,,,,
1953-08-01,-0.0009300300775684223,,0.002239641657334923,,,,0.03846153846153855,,-0.0054336288553491485,,,,,,,,,,,,,,,
1953-09-01,-0.0023965616272851875,-0.005625159718087858,0.0014897579143389184,,,,0.07407407407407396,,-0.02049124090929888,,,,,,,,,,,,,0.006323893318669338,,-0.006503393315058781
1953-10-01,-0.0025412960609910717,,0.002231312755671233,,,,0.06896551724137945,,-0.008369004072949715,,,,,,,,,,,,,,,
1953-11-01,-0.00660828025477711,,-0.0037105751391465214,,,,0.12903225806451601,,-0.023906196042318584,,,,,,,,,,,,,,,
1953-12-01,-0.004107557906548043,-0.015137187218481563,0.0007448789571693482,,,,0.2857142857142858,,-0.024497059816781297,,,,,,,,,,,,,0.013278688524590132,,-0.02008395578171218
1954-01-01,-0.004707965313965001,,0.002605135839225836,,,,0.08888888888888902,,-0.007385305220817262,,,,,,,,,,,,,,,
1954-02-01,-0.0017586771513472543,,0.0018559762435039762,,,,0.061224489795918435,,0.0029727799644594377,,,,,,,,,,,,,,,
1954-03-01,-0.0045563160665829106,-0.004775704873821396,-0.0022230455724341347,,,,0.09615384615384626,,-0.005933456970018014,,,,,,,,,,,,,0.0062557299250389775,,0.0021653292574195238
1954-04-01,0.0004475456191386229,,-0.0025993316004455647,,,,0.03508771929824572,,-0.005968873021249266,,,,,,,,,,,,,,,
1954-05-01,-0.004351450822505543,,0.002606105733432562,,,,0.0,,0.0060047143990258345,,,,,,,,,,,,,,,
1954-06-01,-0.0014295925661186315,0.001094126512375837,0.00037133308577796953,,,,-0.05084745762711873,,0.002987212730634514,,,,,,,,,,,,,-0.005788091537595852,,0.0018027254716754815
1954-07-01,-0.0012271193373555311,,-0.0029695619896066283,,,,0.03571428571428581,,0.0014836220306797543,,,,,,,,,,,,,,,
1954-08-01,-0.00018429405139752664,,-0.00037230081906169943,,,,0.034482758620689724,,-0.0014814241571634579,,,,,,,,,,,,,,,
1954-09-01,0.0012288534797033623,0.011296894117729606,-0.0014897579143390294,,,,0.016666666666666607,,0.0014891579337796834,,,,,,,,,,,,,-0.00991860277073997,,0.008976203871500221
1954-10-01,0.0011455222354048722,,-0.0033569563595673424,,,,-0.06557377049180324,,0.011884493775841776,,,,,,,,,,,,,,,
1954-11-01,0.00486289894160441,,0.002245508982035904,,,,-0.07017543859649134,,0.016153350304275227,,,,,,,,,,,,,,,
1954-12-01,0.0030703538023586496,0.019569641469726173,-0.00037341299477222645,,,,-0.05660377358490565,,0.01300432760798853,,,,,,,,,,,,,-0.0013611368214734298,,0.021199578018874288
1955-01-01,0.0033447527923617937,,0.0,,,,-0.019999999999999907,,0.02282496789326771,,,,,,,,,,,,,,,
1955-02-01,0.002990140617423531,,0.0018677624206200338,,,,-0.04081632653061229,,0.012550911873816517,,,,,,,,,,,,,,,
1955-03-01,0.006405607928450463,0.028565961103930393,-0.0011185682326622093,,,,-0.021276595744680993,,0.023417403691443628,,,,,,,,,,,,,-0.0125395267691637,,0.027449289707785374
1955-04-01,0.005724350506384868,,0.0,,,,0.021739130434782705,,0.01211171416554846,,,,,,,,,,,,,,,
1955-05-01,0.005253940455341555,,-0.000746547219111604,,,,-0.08510638297872353,,0.015958999322261747,,,,,,,,,,,,,,,
1955-06-01,0.005503642698764688,0.01627544983921192,-0.0022413149047441072,,,,-0.023255813953488302,,0.0013098374146049974,,,,,,,,,,,,,0.004858657243816289,,0.020421856530591143
1955-07-01,0.0038787162827327304,,0.0018719580681392234,,,,-0.04761904761904767,,0.007843880994757857,,,,,,,,,,,,,,,
1955-08-01,0.0024319924686684313,,-0.001494768310911887,,,,0.050000000000000044,,-0.0012979430738573328,,,,,,,,,,,,,,,
1955-09-01,0.003032615288294016,0.013508213595838425,0.0048652694610780145,,,,-0.023809523809523947,,0.006493318259558789,,,,,,,,,,,,,0.01406593406593415,,0.01312630036246576
1955-10-01,0.003179495181991898,,-0.0011173184357542443,,,,0.04878048780487809,,0.01677179036702081,,,,,,,,,,,,,,,
1955-11-01,0.0031694180326276022,,0.0022371364653244186,,,,-0.023255813953488302,,0.0025398923614390334,,,,,,,,,,,,,,,
1955-12-01,0.004128547061559962,0.00600666135498118,-0.00037202380952372494,,,,0.0,,0.00379547744845965,,,,,,,,,,,,,0.012678803641092529,,0.0076264988464511685
1956-01-01,0.003281536531222873,,-0.0014886490509863348,,,,-0.04761904761904767,,0.006305004597399133,,,,,,,,,,,,,,,
1956-02-01,0.0036940836940837496,,0.001118151323145744,,,,-0.025000000000000022,,-0.008768903723870514,,,,,,,,,,,,,,,
1956-03-01,0.002434489236490478,-0.0038804268789048857,0.0011169024571855424,,,,0.0769230769230771,,0.0,,,,,,,,,,,,,0.027982878544676293,,0.0009341200236878677
1956-04-01,0.0015489348682449222,,0.0014875418371140814,,,,-0.04761904761904767,,0.007586054452162649,,,,,,,,,,,,,,,
1956-05-01,0.002501193317422379,,0.0037133308577794732,,,,0.07499999999999996,,-0.008784540702016397,,,,,,,,,,,,,,,
1956-06-01,0.0015236353940502045,0.008265761619437484,0.00443951165371792,,,,0.0,,-0.008862392751862513,,,,,,,,,,,,,0.014261177327850705,,0.010227632536460085
1956-07-01,-0.011999391473015653,,0.0051565377532227785,,,,0.023255813953488413,,-0.03064957524848433,,,,,,,,,,,,,,,
1956-08-01,0.013011259744009296,,0.0007328691828507594,,,,-0.06818181818181834,,0.040843033941919016,,,,,,,,,,,,,,,
1956-09-01,-0.0005130056430621144,-0.0008970338716173254,0.0014646649578908821,,,,-0.04878048780487798,,0.022786991778035226,,,,,,,,,,,,,0.01549751116128717,,0.0010778194517730988
1956-10-01,0.0032887232910043807,,0.005850091407678226,,,,0.0,,0.008660340612439477,,,,,,,,,,,,,,,
1956-11-01,0.0008336964965800497,,0.0,,,,0.10256410256410264,,-0.00858598307452152,,,,,,,,,,,,,,,
1956-12-01,0.0020446413358323756,0.01645911297301339,0.004362050163576825,,,,-0.023255813953488302,,0.014848271384964029,,,,,,,,,,,,,0.00611450806003333,,0.01746175660351912
1957-01-01,-0.000793515841976955,,0.001447701773434673,,,,0.0,,-0.00365662229722985,,,,,,,,,,,,,,,
1957-02-01,0.003970730047081483,,0.004698229129020515,,,,-0.07142857142857151,,0.009789814949730413,,,,,,,0.0035087719298245723,,,,,,,,
1957-03-01,0.0011111738892970457,0.006402678719652055,0.0021582733812948174,,,,-0.05128205128205121,,-0.0012084810115167155,,,,,,,0.0034965034965033226,,,,,,0.0027624309392264568,,0.0024530142299095115
1957-04-01,0.0015426292422304755,,0.002512562814070307,,,,0.054054054054053946,,-0.01335000767501282,,,,,,,0.0034843205574912606,,,,,,,,
1957-05-01,-0.0016529546564484354,,0.0025062656641603454,,,,0.05128205128205132,,-0.0036926709404642155,,,,,,,0.0,,,,,,,,
1957-06-01,-0.0015616180620884323,-0.0021914023948252925,0.003928571428571503,,,,0.04878048780487809,,0.0024709048655700006,,,,,,,0.003472222222222099,,,,,,0.014074630603556182,,-0.000854157297163205
1957-07-01,0.00105526975333059,,0.0028459622909997595,,,,-0.023255813953488302,,0.00615745491863362,,,,,,,0.0034602076124568004,,,,,,,,
1957-08-01,9.412119044482914e-05,,0.0031926214969848488,,,,-0.023809523809523947,,0.0,,,,,,,0.0,,,,,,,,
1957-09-01,-0.0036515585002259154,0.009799218333296889,0.0014144271570013522,,,,0.07317073170731736,,-0.008569503132740852,,,,,,,0.0034482758620690834,,,,,,-0.0007902795613947688,,0.00429556120165131
1957-10-01,-0.003230437903804728,,0.0,,,,0.022727272727272707,,-0.014816243673473006,,,,,,,0.0034364261168384758,,,,,,,,
1957-11-01,-0.003885298409870508,,0.0031779661016948513,,,,0.1333333333333333,,-0.023807969865925704,,,,,,,0.0034246575342467,,,,,,,,
1957-12-01,-0.0033106282583050817,-0.010345383590341206,0.002111932418162654,,,,0.019607843137255054,,-0.01925492237381876,,,,,,,0.0,,,,,,0.01003460207612461,,-0.011422332131650115
1958-01-01,-0.005879657910812464,,0.005971197752019819,,,,0.11538461538461542,,-0.01832311595226155,,,,,,,0.0,,,,,,,,
1958-02-01,-0.009601351870343389,,0.0020949720670391248,,,,0.10344827586206895,,-0.02133369046556155,,,,,,,0.0034129692832762792,,,,,,,,
1958-03-01,-0.005370715061268849,-0.02595903609794814,0.005923344947735165,,,,0.046875,,-0.01226527457489679,,,,,,,0.003401360544217802,,,,,,0.013996965692751884,,-0.022294798214163247
1958-04-01,-0.0053022476071658,,0.002424662279182588,,,,0.10447761194029859,,-0.016548220745567832,,,,,,,0.0,,,,,,,,
1958-05-01,-0.002214513884806091,,0.0,,,,0.0,,0.009814254408848866,,,,,,,0.0,,,,,,,,
1958-06-01,0.0,0.0065689884783146635,-0.0010366275051831852,,,,-0.013513513513513598,,0.026392340641001155,,,,,,,0.003389830508474523,,,,,,-0.009942564795598186,,0.0029832481113880593
1958-07-01,0.002455120399104338,,-0.0006918021445866396,,,,0.027397260273972712,,0.014885551903105476,,,,,,,0.0,,,,,,,,
1958-08-01,0.0038010149101668222,,0.001730702665282191,,,,-0.013333333333333308,,0.0199994047796197,,,,,,,0.0,,,,,,,,
1958-09-01,0.005328596802841812,0.023131110675329136,-0.0010366275051831852,,,,-0.04054054054054068,,0.009152004979624317,,,,,,,0.0033783783783782884,,,,,,0.004338712036269676,,0.02330012022574879
1958-10-01,-0.00040771948899154253,,0.0,,,,-0.05633802816901401,,0.011656707787201182,,,,,,,0.0,,,,,,,,
1958-11-01,0.008915218024667437,,0.0013836042891732792,,,,-0.07462686567164178,,0.029446648788457708,,,,,,,0.0033670033670034627,,,,,,,,
1958-12-01,0.0027144617280148164,0.023382300045676763,0.000690846286701241,,,,0.0,,0.0012446731229263097,,,,,,,0.003355704697986406,,,,,,-0.012765750897971162,,0.023258808735164616
1959-01-01,0.0075453585485263375,,0.001380738695202055,,,,-0.032258064516129115,,0.014908267480012949,,,,,,,0.0,,,,,,,,
1959-02-01,0.004001676893174322,,-0.00034470872113068207,,,,-0.016666666666666607,0.0060350030175015945,0.019584183301763147,0.003019323671497487,,,,,,0.0,0.0007741436036385885,0.000989184911632801,,,,,,
1959-03-01,0.0061873671424232946,0.0191840638826255,-0.001034482758620725,,,,-0.05084745762711873,-0.028194361127774403,0.014402658127788515,0.005719446116797089,,,,,,0.0033444816053511683,0.0011603171533551837,0.0006588049278608565,,,,0.008554992870839495,,0.02108282752688151
1959-04-01,0.005790923152374949,,0.00034518467380051376,,,,-0.07142857142857129,-0.01851851851851849,0.02130385397680734,0.006456578441014438,,,,,,0.0,0.0025111068186207675,0.00197511356903024,,,,,,
1959-05-01,0.0042947431593556296,,0.0020703933747412417,,,,-0.019230769230769384,-0.05786163522012577,0.015065889016772971,0.0054380151244795005,,,,,,0.0033333333333334103,0.0012202954399487265,0.0005256587160786808,,,,,,
1959-06-01,0.002446311858076644,0.022534335641617664,0.002410468319559156,,,,-0.019607843137254832,0.0033377837116155273,0.001138120233059814,0.0033381222006254596,,,,,,0.0033222591362125353,0.002950798640066754,0.002889603992907386,,,,-0.0011699897625896405,,0.027267808664569015
1959-07-01,0.002291313500121017,,0.0013740982480248132,,,,0.020000000000000018,0.029274783765801837,-0.023945466268494697,-0.0015582227837438456,,,,,,0.0,0.0023664854493123944,0.002095475083491616,,,,,,
1959-08-01,-0.008698238049215656,,0.0010291595197255976,,,,0.019607843137255054,-0.07563025210084029,-0.033876722628086164,-0.005905179686181872,,,,,,0.0,0.001595201633486365,0.0014376266091615797,,,,,,
1959-09-01,0.001724913754312274,0.0006972672666276658,0.002398903358464821,,,,0.05769230769230771,0.07692307692307687,-0.0012100546998704553,0.0004243041412084203,,,,,,0.0033112582781458233,0.0026119640695674295,0.002610114192495905,,,,0.004392600907804134,,-0.008223321557233931
1959-10-01,-0.0013101744403682947,,0.0034188034188034067,,,,0.036363636363636376,-0.12012987012987009,-0.007264620442722913,0.0007210111120534712,,,,,,0.0033003300330032292,0.0017155928326344494,0.002408070289619202,,,,,,
1959-11-01,0.005172607668953111,,0.0,,,,0.01754385964912264,0.0450184501845019,0.006097394996869676,0.007247298156389137,,,,,,0.0,0.0018395179194417022,0.0006492663290482703,,,,,,
1959-12-01,0.010068240295335151,0.0028498068690987477,0.002044293015332155,,,,-0.08620689655172409,0.13064971751412435,0.06181741114508088,0.009719767735420382,,,,,,0.00328947368421062,0.0015195643915411061,0.0011679211004411716,,,,0.012828611691530156,,0.006828401839966025
1960-01-01,0.001845903939158955,,-0.0013600816048963127,,,,-0.01886792452830177,-0.08806995627732672,0.026257564497292663,0.0021669375338584373,,,,,,0.0,0.0002528764698443986,-0.0005832793259883395,,,,,,
1960-02-01,0.004403581825551894,,0.0013619339462036528,,,,-0.07692307692307698,0.02945205479452051,-0.008896870784331545,0.00016632708220720716,,,,,,0.003278688524590123,0.0018960940462646736,0.001037546203229267,-0.00366300366300365,,,,,
1960-03-01,-0.0010823106414983297,0.022486272585405365,0.0,,,,0.12500000000000022,-0.262142381902861,-0.008980910867277925,0.0011640959547665197,,,,,,0.0,6.308352258388439e-05,0.0005830148344885266,-0.12224264705882348,,,-0.001871131794847214,,0.022255627110675524
1960-04-01,0.006592720461306767,,0.0044202652159128775,,,,-0.03703703703703709,0.16230838593327324,-0.007924771546657605,0.003820439350525451,,,,,,0.0,0.001829306755819049,0.003625534118865792,0.06387434554973814,,,,,
1960-05-01,-0.006166420374728587,,0.0010155721056195333,,,,-0.019230769230769384,-0.013964313421256813,-0.0011423669503473066,0.0021925288545070476,,,,,,0.0,0.0016370734164463663,0.001032124887111241,0.03543307086614167,,,,,
1960-06-01,-0.002331344653510814,-0.005383572810156778,0.001352722353736846,,,,0.05882352941176494,-0.018882769472856054,-0.012571904747732843,0.0009493932139024164,,,,,,0.0032679738562091387,0.0005657530802112287,0.00045108905786817033,-0.08935361216730042,,,0.022399538550278875,,-0.00016193354918780933
1960-07-01,-0.0007727975270479526,,-0.0020263424518742745,,,,0.01851851851851838,-0.04009623095429027,-0.003474703982777161,0.0016083137448967832,,,,,,-0.0032573289902279035,0.0017591254633411157,0.001803542673108005,0.04279749478079342,,,,,
1960-08-01,-0.0006260818325783957,,0.0020304568527917954,,,,0.018181818181818077,0.12280701754385959,-0.001157952498023307,-0.0022644927536231707,,,,,,0.0,0.0014424584509249438,0.0016717032083841676,-0.005005005005005003,,,,,
1960-09-01,-0.0008291568396225912,0.004899312398270572,0.0,,,,-0.017857142857142794,-0.18377976190476186,-0.010468259976208594,0.0014030454339122311,,,,,,0.0,0.0008141282565130581,0.0005777007510108234,-0.010060362173038184,,,-9.402914903611226e-05,,4.241125942083812e-05
1960-10-01,-0.0015674848322790869,,0.004728132387706863,,,,0.10909090909090913,0.13582497721057418,-0.0011715590916044905,0.0036675320393950717,,,,,,0.006535947712418277,0.0005631687629059634,0.0011547344110856006,-0.012195121951219523,,,,,
1960-11-01,-0.0033430608400133455,,0.0010084033613446675,,,,0.0,0.0,-0.014118965192768118,-0.0041468221382821024,,,,,,0.0,0.0026891807379612054,0.003396129693707506,0.007201646090535085,,,,,
1960-12-01,-0.004058486684827889,-0.01283131150642114,0.001007387508394908,,,,0.08196721311475419,-0.1468699839486356,-0.019093407203199853,-0.0044939187796331215,,,,,,-0.0032467532467532756,-0.00031185679535972177,0.00019158311514155812,-0.02860061287027582,,,0.017585104382170424,,-0.005424995453079728
1961-01-01,-0.0010978378177216586,,0.0010063737001007045,,,,0.0,0.11288805268109114,0.0012174149167269999,0.00964963140892916,,,,,,0.0032573289902280145,0.0002495632642876,0.00019154641808194484,0.018927444794952786,,,,,
1961-02-01,-0.0023471117485982518,,0.0,,,,0.045454545454545636,0.036348267117497945,-0.0012159346197831988,0.004183928791172686,,,,,,0.0,0.0009980039920158834,0.0008937120970315959,-0.008255933952528327,,,,,
1961-03-01,0.00190451294882088,0.006750179668602918,0.0,,,,0.0,0.07014681892332786,0.006082548877624827,0.004207344471222729,,,,,,0.0032467532467532756,0.00031156530408793515,-0.0005740162000127391,0.04058272632674287,,,-0.003973754736161128,,0.002035882937589717
